time_s,clean_after_pga_uV,ideal_decimated_uV,adc_out_uV,error_uV,fifo_spi_code_int24
8.387999999999999901e+00,-1.476942741579109907e+03,6.166652270642950953e+02,0.000000000000000000e+00,-6.166652270642950953e+02,0.000000000000000000e+00
8.391999999999999460e+00,1.006414483470344408e+03,3.402243791905288163e+03,3.125000000000000000e+03,-2.772437919052878215e+02,5.242880000000000000e+05
8.396000000000000796e+00,3.193747470827755023e+03,5.849069938314469255e+03,6.250000000000000000e+03,4.009300616855306885e+02,1.048576000000000000e+06
8.400000000000000355e+00,4.973315615412147054e+03,7.742515041977021610e+03,7.812500000000000000e+03,6.998495802297814805e+01,1.310720000000000000e+06
8.403999999999999915e+00,6.249059223484857284e+03,9.663357247962692782e+03,9.375000000000001819e+03,-2.883572479626915310e+02,1.572864000000000000e+06
8.407999999999999474e+00,6.945957140550623990e+03,1.079724393505802254e+04,1.093750000000000182e+04,1.402560649419789343e+02,1.835008000000000000e+06
8.412000000000000810e+00,7.014490736184126035e+03,1.138079057069963892e+04,1.093750000000000182e+04,-4.432905706996375557e+02,1.835008000000000000e+06
8.416000000000000369e+00,6.433943825523355372e+03,1.153819572999796401e+04,1.250000000000000000e+04,9.618042700020364464e+02,2.097152000000000000e+06
8.419999999999999929e+00,5.214323588304835539e+03,1.123246838764653876e+04,1.093750000000000182e+04,-2.949683876465377352e+02,1.835008000000000000e+06
8.423999999999999488e+00,3.396756838775873348e+03,1.002085168413823340e+04,9.375000000000001819e+03,-6.458516841382315761e+02,1.572864000000000000e+06
8.428000000000000824e+00,1.052295448965611513e+03,8.186277058425955147e+03,9.375000000000001819e+03,1.188722941574045763e+03,1.572864000000000000e+06
8.432000000000000384e+00,-1.720849999725258840e+03,6.034400086755280427e+03,4.687500000000000909e+03,-1.346900086755279972e+03,7.864320000000000000e+05
8.435999999999999943e+00,-4.801542932096125696e+03,3.321070704601292618e+03,3.125000000000000000e+03,-1.960707046012922490e+02,5.242880000000000000e+05
8.439999999999999503e+00,-8.051231994323760773e+03,5.846287040593555275e+02,1.562500000000000000e+03,9.778712959406445862e+02,2.621440000000000000e+05
8.444000000000000838e+00,-1.132047909632730989e+04,-2.630457773324955269e+03,-3.125000000000000000e+03,-4.945422266750447875e+02,-5.242880000000000000e+05
8.448000000000000398e+00,-1.445618183666554432e+04,-5.710258810569669549e+03,-4.687500000000000909e+03,1.022758810569668981e+03,-7.864320000000000000e+05
8.451999999999999957e+00,-1.730912381856254797e+04,-8.866009476684361289e+03,-9.375000000000001819e+03,-5.089905233156399049e+02,-1.572864000000000000e+06
8.455999999999999517e+00,-1.974146182879840853e+04,-1.170718060414031424e+04,-1.250000000000000000e+04,-7.928193958596872335e+02,-2.097152000000000000e+06
8.460000000000000853e+00,-2.163375552447849986e+04,-1.411600568000891508e+04,-1.406250000000000000e+04,5.350568000891432519e+01,-2.359296000000000000e+06
8.464000000000000412e+00,-2.289116365900583332e+04,-1.556704290071995820e+04,-1.562500000000000000e+04,-5.795709928004162492e+01,-2.621440000000000000e+06
8.467999999999999972e+00,-2.344847024003474871e+04,-1.664377751439162967e+04,-1.562500000000000000e+04,1.018777514391628529e+03,-2.621440000000000000e+06
8.471999999999999531e+00,-2.327366239964863780e+04,-1.731455798434318785e+04,-1.718750000000000000e+04,1.270579843431866891e+02,-2.883584000000000000e+06
8.476000000000000867e+00,-2.236985611144775248e+04,-1.720043611765974856e+04,-1.718750000000000000e+04,1.293611765974811334e+01,-2.883584000000000000e+06
8.480000000000000426e+00,-2.077545220939787032e+04,-1.618033196096723259e+04,-1.718750000000000000e+04,-1.007168039032769343e+03,-2.883584000000000000e+06
8.483999999999999986e+00,-1.856249873005960399e+04,-1.467255149911652188e+04,-1.406250000000000000e+04,6.100514991165209722e+02,-2.359296000000000000e+06
8.487999999999999545e+00,-1.583333124434507408e+04,-1.263598755887355219e+04,-1.250000000000000000e+04,1.359875588735522172e+02,-2.097152000000000000e+06
8.492000000000000881e+00,-1.271565524485125752e+04,-9.984477606587997798e+03,-1.093750000000000182e+04,-9.530223934120039075e+02,-1.835008000000000000e+06
8.496000000000000441e+00,-9.356318640839019281e+03,-7.040516135931366080e+03,-6.250000000000000000e+03,7.905161359313657385e+02,-1.048576000000000000e+06
8.500000000000000000e+00,-5.914093268189462833e+03,-3.755208774175122471e+03,-4.687500000000000909e+03,-9.322912258248783246e+02,-7.864320000000000000e+05
8.503999999999999559e+00,-2.551838055370548318e+03,-5.396713965753403954e+02,0.000000000000000000e+00,5.396713965753403954e+02,0.000000000000000000e+00
8.507999999999999119e+00,5.715499338561498917e+02,2.670773397239239330e+03,3.125000000000000000e+03,4.542266027607608407e+02,5.242880000000000000e+05
8.512000000000000455e+00,3.308978832073187732e+03,5.797101091205986449e+03,6.250000000000000000e+03,4.528989087940141758e+02,1.048576000000000000e+06
8.516000000000000014e+00,5.532393100400141520e+03,8.410847350970028856e+03,7.812500000000000000e+03,-5.983473509700281738e+02,1.310720000000000000e+06
8.519999999999999574e+00,7.139019134053019116e+03,1.067186799866470210e+04,1.093750000000000182e+04,2.656320013352981846e+02,1.835008000000000000e+06
8.523999999999999133e+00,8.056305453434431911e+03,1.240824756529266415e+04,1.250000000000000000e+04,9.175243470733660445e+01,2.097152000000000000e+06
8.528000000000000469e+00,8.245308209131544572e+03,1.315061528191031175e+04,1.250000000000000000e+04,-6.506152819103112961e+02,2.097152000000000000e+06
8.532000000000000028e+00,7.702356544767283594e+03,1.352002259624014550e+04,1.406250000000000000e+04,5.424774037598549512e+02,2.359296000000000000e+06
8.535999999999999588e+00,6.458924669042038659e+03,1.298322174783087758e+04,1.250000000000000000e+04,-4.832217478308760406e+02,2.097152000000000000e+06
8.539999999999999147e+00,4.579733123061061633e+03,1.141130858501068724e+04,1.093750000000000182e+04,-4.738085850106866133e+02,1.835008000000000000e+06
8.544000000000000483e+00,2.159195368820495787e+03,9.901375930626305490e+03,1.093750000000000182e+04,1.036124069373695420e+03,1.835008000000000000e+06
8.548000000000000043e+00,-6.835877040541422502e+02,7.644704035941348593e+03,7.812500000000000000e+03,1.677959640586515775e+02,1.310720000000000000e+06
8.551999999999999602e+00,-3.811008181858609987e+03,5.181559157239222259e+03,4.687500000000000909e+03,-4.940591572392214630e+02,7.864320000000000000e+05
8.555999999999999162e+00,-7.073970606016463535e+03,2.038641004610715754e+03,1.562500000000000000e+03,-4.761410046107156973e+02,2.621440000000000000e+05
8.560000000000000497e+00,-1.031937501652408901e+04,-7.885640620976731725e+02,0.000000000000000000e+00,7.885640620976731725e+02,0.000000000000000000e+00
8.564000000000000057e+00,-1.339766932526776145e+04,-3.877708408748825605e+03,-4.687500000000000909e+03,-8.097915912511749639e+02,-7.864320000000000000e+05
8.567999999999999616e+00,-1.617007977295615819e+04,-7.001953290040306456e+03,-6.250000000000000000e+03,7.519532900403065696e+02,-1.048576000000000000e+06
8.571999999999999176e+00,-1.851515243893384832e+04,-9.604504375957299999e+03,-9.375000000000001819e+03,2.295043759572984357e+02,-1.572864000000000000e+06
8.576000000000000512e+00,-2.033428253383500851e+04,-1.176700705528748767e+04,-1.250000000000000000e+04,-7.329929447125131219e+02,-2.097152000000000000e+06
8.580000000000000071e+00,-2.155596874224197745e+04,-1.342496127878542757e+04,-1.250000000000000000e+04,9.249612787854272256e+02,-2.097152000000000000e+06
8.583999999999999631e+00,-2.213860351593449377e+04,-1.477312222008691970e+04,-1.562500000000000000e+04,-8.518777799130793937e+02,-2.621440000000000000e+06
8.587999999999999190e+00,-2.207169258219209951e+04,-1.545478817286630874e+04,-1.562500000000000000e+04,-1.702118271336913722e+02,-2.621440000000000000e+06
8.592000000000000526e+00,-2.137548323865510247e+04,-1.558397657498497574e+04,-1.562500000000000000e+04,-4.102342501502431560e+01,-2.621440000000000000e+06
8.596000000000000085e+00,-2.009906633267722646e+04,-1.479485025921266788e+04,-1.406250000000000000e+04,7.323502592126666286e+02,-2.359296000000000000e+06
8.599999999999999645e+00,-1.831709639802627498e+04,-1.313732844980457594e+04,-1.406250000000000000e+04,-9.251715501954246292e+02,-2.359296000000000000e+06
8.603999999999999204e+00,-1.612534390311020434e+04,-1.158448081917828858e+04,-1.093750000000000182e+04,6.469808191782877884e+02,-1.835008000000000000e+06
8.608000000000000540e+00,-1.363534928568660871e+04,-9.480008496340155034e+03,-9.375000000000001819e+03,1.050084963401531866e+02,-1.572864000000000000e+06
8.612000000000000099e+00,-1.096848761970774831e+04,-7.393727663319200474e+03,-7.812500000000000000e+03,-4.187723366807999810e+02,-1.310720000000000000e+06
8.615999999999999659e+00,-8.249773615030115252e+03,-4.870117838198410936e+03,-4.687500000000000909e+03,1.826178381984103680e+02,-7.864320000000000000e+05
8.619999999999999218e+00,-5.601738531533549576e+03,-2.261002255281664929e+03,-1.562500000000000000e+03,6.985022552816649295e+02,-2.621440000000000000e+05
8.624000000000000554e+00,-3.138693959176209319e+03,6.375210891308931878e+02,0.000000000000000000e+00,-6.375210891308931878e+02,0.000000000000000000e+00
8.628000000000000114e+00,-9.616638075338804583e+02,3.215289525173774564e+03,3.125000000000000000e+03,-9.028952517377416598e+01,5.242880000000000000e+05
8.631999999999999673e+00,8.457822511607042770e+02,5.177691596077951544e+03,4.687500000000000909e+03,-4.901915960779509760e+02,7.864320000000000000e+05
8.635999999999999233e+00,2.220619963960583391e+03,6.880342039562761784e+03,7.812500000000000000e+03,9.321579604372378753e+02,1.310720000000000000e+06
8.640000000000000568e+00,3.122279092628325088e+03,8.547240499473218733e+03,7.812500000000000000e+03,-7.347404994732190744e+02,1.310720000000000000e+06
8.644000000000000128e+00,3.533332151562181480e+03,9.407642528008318550e+03,9.375000000000001819e+03,-3.264252800831701506e+01,1.572864000000000000e+06
8.647999999999999687e+00,3.458994969561300877e+03,1.010450346336183975e+04,1.093750000000000182e+04,8.329965366381617287e+02,1.835008000000000000e+06
8.651999999999999247e+00,2.925534698405919698e+03,9.792036511551305011e+03,9.375000000000001819e+03,-4.170365115513038745e+02,1.572864000000000000e+06
8.656000000000000583e+00,1.977736236239607251e+03,9.022416023636331374e+03,9.375000000000001819e+03,3.525839763636705584e+02,1.572864000000000000e+06
8.660000000000000142e+00,6.756218406264417808e+02,8.307059837751670784e+03,7.812500000000000000e+03,-4.945598377516704431e+02,1.310720000000000000e+06
8.663999999999999702e+00,-9.093511589393078793e+02,7.368608496243217814e+03,7.812500000000000000e+03,4.438915037567820150e+02,1.310720000000000000e+06
8.667999999999999261e+00,-2.698374393381177470e+03,5.710284660917680412e+03,4.687500000000000909e+03,-1.022784660917679616e+03,7.864320000000000000e+05
8.672000000000000597e+00,-4.609413969627494225e+03,3.844919012278744503e+03,4.687500000000000909e+03,8.425809877212562924e+02,7.864320000000000000e+05
8.676000000000000156e+00,-6.561151539549883637e+03,1.840850452138824494e+03,1.562500000000000000e+03,-2.783504521388243234e+02,2.621440000000000000e+05
8.679999999999999716e+00,-8.476542178787536614e+03,5.485016309381820321e+01,0.000000000000000000e+00,-5.485016309381820321e+01,0.000000000000000000e+00
8.683999999999999275e+00,-1.028582803649396010e+04,-1.651969761656041555e+03,-1.562500000000000000e+03,8.946976165604141329e+01,-2.621440000000000000e+05
8.688000000000000611e+00,-1.192889202146307798e+04,-3.577016403023022121e+03,-3.125000000000000000e+03,4.520164030230220646e+02,-5.242880000000000000e+05
8.692000000000000171e+00,-1.335688540023046698e+04,-5.056381018800073434e+03,-6.250000000000000000e+03,-1.193618981199927248e+03,-1.048576000000000000e+06
8.695999999999999730e+00,-1.453311365336634299e+04,-6.499397623224293056e+03,-6.250000000000000000e+03,2.493976232242926585e+02,-1.048576000000000000e+06
8.699999999999999289e+00,-1.543321290070763825e+04,-7.912020095294210478e+03,-7.812500000000000000e+03,9.952009529421053458e+01,-1.310720000000000000e+06
8.704000000000000625e+00,-1.604469159619960010e+04,-8.611465390032899450e+03,-7.812500000000000000e+03,7.989653900328987675e+02,-1.310720000000000000e+06
8.708000000000000185e+00,-1.636594643292326509e+04,-9.313326496169269376e+03,-9.375000000000001819e+03,-6.167350383073227960e+01,-1.572864000000000000e+06
8.711999999999999744e+00,-1.640488556465959118e+04,-9.613920155061274272e+03,-9.375000000000001819e+03,2.389201550612729648e+02,-1.572864000000000000e+06
8.715999999999999304e+00,-1.617730518102767564e+04,-9.642180721139069647e+03,-1.093750000000000182e+04,-1.295319278860932172e+03,-1.835008000000000000e+06
8.720000000000000639e+00,-1.570516682944784407e+04,-9.427129270074588931e+03,-9.375000000000001819e+03,5.212927007458741002e+01,-1.572864000000000000e+06
8.724000000000000199e+00,-1.501491314348424021e+04,-8.654098100431518105e+03,-7.812500000000000000e+03,8.415981004315179916e+02,-1.310720000000000000e+06
8.727999999999999758e+00,-1.413594006854189502e+04,-8.106553948535464770e+03,-7.812500000000000000e+03,2.940539485354644285e+02,-1.310720000000000000e+06
8.731999999999999318e+00,-1.309931619319324091e+04,-7.086577165360958134e+03,-7.812500000000000000e+03,-7.259228346390423212e+02,-1.310720000000000000e+06
8.736000000000000654e+00,-1.193680683551106267e+04,-5.989230206393168373e+03,-6.250000000000000000e+03,-2.607697936068322520e+02,-1.048576000000000000e+06
8.740000000000000213e+00,-1.068022487197508417e+04,-4.922668486047570696e+03,-4.687500000000000909e+03,2.351684860475702692e+02,-7.864320000000000000e+05
8.743999999999999773e+00,-9.361094837854363504e+03,-3.885815882080091342e+03,-3.125000000000000000e+03,7.608158820800910007e+02,-5.242880000000000000e+05
8.747999999999999332e+00,-8.010584401909915869e+03,-2.289987630365339101e+03,-3.125000000000000000e+03,-8.350123696346610132e+02,-5.242880000000000000e+05
8.752000000000000668e+00,-6.659630475635927723e+03,-8.016035593038386651e+02,0.000000000000000000e+00,8.016035593038386651e+02,0.000000000000000000e+00
8.756000000000000227e+00,-5.339168049285950474e+03,4.521732332194485480e+02,0.000000000000000000e+00,-4.521732332194485480e+02,0.000000000000000000e+00
8.759999999999999787e+00,-4.080359837574775611e+03,1.635875651269542914e+03,1.562500000000000000e+03,-7.337565126954272898e+01,2.621440000000000000e+05
8.763999999999999346e+00,-2.914724739318058710e+03,2.896383716090728285e+03,3.125000000000000000e+03,2.286162839092720276e+02,5.242880000000000000e+05
8.768000000000000682e+00,-1.874072973460757339e+03,3.992483272821996707e+03,3.125000000000000000e+03,-8.674832728219963656e+02,5.242880000000000000e+05
8.772000000000000242e+00,-9.901747884752526261e+02,5.057276310921356526e+03,6.250000000000000000e+03,1.192723689078643702e+03,1.048576000000000000e+06
8.775999999999999801e+00,-2.941163794924265176e+02,5.897379734722051580e+03,4.687500000000000909e+03,-1.209879734722051126e+03,7.864320000000000000e+05
8.779999999999999361e+00,1.846709950105564246e+02,6.494123518730638352e+03,7.812500000000000000e+03,1.318376481269361648e+03,1.310720000000000000e+06
8.784000000000000696e+00,4.196872725800231478e+02,6.833692361603727477e+03,6.250000000000000000e+03,-5.836923616037272495e+02,1.048576000000000000e+06
8.788000000000000256e+00,3.888881167659046696e+02,7.119214511934294023e+03,7.812500000000000000e+03,6.932854880657059766e+02,1.310720000000000000e+06
8.791999999999999815e+00,7.636758919649760458e+01,6.851035320420683092e+03,6.250000000000000000e+03,-6.010353204206827513e+02,1.048576000000000000e+06
8.795999999999999375e+00,-5.259187529080085142e+02,6.505399351329286219e+03,6.250000000000000000e+03,-2.553993513292858779e+02,1.048576000000000000e+06
8.800000000000000711e+00,-1.416527759002947278e+03,5.926609638533214820e+03,6.250000000000000000e+03,3.233903614667851230e+02,1.048576000000000000e+06
8.804000000000000270e+00,-2.583146911405425726e+03,5.268434285047735102e+03,4.687500000000000909e+03,-5.809342850477345337e+02,7.864320000000000000e+05
8.807999999999999829e+00,-4.001603022422744289e+03,4.334943963057504334e+03,4.687500000000000909e+03,3.525560369424963483e+02,7.864320000000000000e+05
8.811999999999999389e+00,-5.635394799187019089e+03,2.514274709396800063e+03,3.125000000000000000e+03,6.107252906032002784e+02,5.242880000000000000e+05
8.816000000000000725e+00,-7.435858675883003343e+03,1.169176949731519926e+03,0.000000000000000000e+00,-1.169176949731519926e+03,0.000000000000000000e+00
8.820000000000000284e+00,-9.343043217640579314e+03,-5.294729700329895650e+02,0.000000000000000000e+00,5.294729700329895650e+02,0.000000000000000000e+00
